University of Pxalit'k'a	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Other	Johan Keaton	5	27	44	54	67	59	37	77	35	29	23	67	C	20	52.30	-1	1	1	0	0
University of Aavana	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Other	Zac McSteve	1	24	35	11	18	18	20	14	37	23	94	97	C+	19	24.89	-1	1	1	0	0
Other	Juri Wilcox	2	67	60	17	11	6	22	9	23	16	45	91	F+	21	20.81	-1	1	1	0	0
Other	Matthew Tooli	3	34	38	11	7	11	30	16	21	21	74	90	D	19	21.22	-1	1	1	0	0
Other	Daniel Turner	4	50	55	49	24	11	11	31	21	19	40	52	D	20	26.02	-1	1	1	0	0
Other	Travis Svensson	5	8	9	12	8	27	26	19	9	19	23	72	F+	19	20.50	-1	1	1	0	0
Other	Travis Traenfeglia	1	157	125	31	35	26	36	51	101	36	38	66	C+	21	49.65	-1	1	1	0	0
Other	Steve Erickson	2	44	38	11	20	7	26	21	6	50	10	77	D+	18	25.31	-1	1	1	0	0
Other	Stephen Vuchko	3	11	8	37	15	8	18	35	11	14	50	64	F+	21	21.98	-1	1	1	0	0
Other	Xavier Fine	4	14	11	37	19	18	25	27	29	47	93	64	D+	21	30.81	-1	1	1	0	0
Other	Juri Turner	5	38	18	54	29	88	36	50	20	55	27	94	C	20	51.33	-1	1	1	0	0
Other	Brian Perch	1	9	6	11	14	10	20	16	32	5	28	72	F+	18	18.58	-1	1	1	0	0
Other	Johan Lolant	2	31	33	12	14	11	47	10	42	37	82	53	D	21	29.04	-1	1	1	0	0
Other	Nathaniel Byrne	3	59	68	66	33	50	44	41	68	55	91	66	D+	18	51.34	-1	1	1	0	0
Other	Yoade Vuchko	4	19	21	25	11	26	48	23	10	64	100	52	D+	18	31.67	-1	1	1	0	0
Other	Xavier Traenfeglia	5	26	38	41	62	94	16	37	15	53	75	82	D+	18	49.01	-1	1	1	0	0
University of Floria	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Other	Bob Byrne	1	9	7	12	5	9	25	21	41	35	68	91	C	18	27.27	-1	1	1	0	0
Other	Alex Ebron	2	68	56	22	5	9	39	36	35	42	79	59	F+	20	32.92	-1	1	1	0	0
Other	Jesse Keaton	3	26	20	16	14	9	53	34	27	32	33	58	F+	19	28.58	-1	1	1	0	0
Other	Dimitri Jordanov	4	16	19	37	37	37	30	32	11	19	71	58	F	20	30.76	-1	1	1	0	0
Other	Bob Boyle	5	9	6	11	28	34	24	12	28	15	15	64	D	18	23.28	-1	1	1	0	0
Other	Daniel Jordanov	1	70	67	19	12	18	47	32	46	48	72	50	F+	18	36.09	-1	1	1	0	0
Other	Jesse Drake	2	64	64	27	24	56	49	32	49	68	51	87	C	20	47.32	-1	1	1	0	0
Other	Zac Fine	3	35	23	30	30	22	25	47	55	25	62	92	D	19	35.55	-1	1	1	0	0
Other	Steve Keaton	4	48	45	49	37	23	45	23	13	74	18	59	D+	19	41.38	-1	1	1	0	0
Other	Xavier Tooli	5	44	37	34	47	36	29	25	19	56	20	78	D	21	37.01	-1	1	1	0	0
Other	Jesse Lolant	1	62	64	21	15	16	19	23	71	8	89	56	F+	18	27.67	-1	1	1	0	0
Other	Max Keaton	2	35	48	44	48	24	75	32	70	50	31	73	D+	20	52.18	-1	1	1	0	0
Other	Matthew Lolant	3	43	39	67	45	29	30	34	42	32	79	72	F+	20	40.67	-1	1	1	0	0
Other	Shadd Tooli	4	84	89	57	22	9	77	78	20	97	59	74	D	18	54.49	-1	1	1	0	0
Other	Stephen Perch	5	12	9	55	68	59	18	22	15	66	25	60	D	19	43.84	-1	1	1	0	0
University of Eirnvse	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Other	Max Atlier	1	37	40	21	5	15	52	40	108	65	47	84	C	21	51.68	-1	1	1	0	0
Other	Steve Traenfeglia	2	59	55	10	18	24	11	35	25	23	79	75	F	20	24.52	-1	1	1	0	0
Other	Shadd Byrne	3	20	13	17	6	30	20	18	12	24	58	92	D	21	22.33	-1	1	1	0	0
Other	Asher Tooli	4	81	72	73	37	10	51	37	12	65	72	66	D	19	45.11	-1	1	1	0	0
Other	Jesse Lolant	5	10	10	18	12	7	13	9	13	20	21	94	D	21	16.79	-1	1	1	0	0
Other	Matthew Tooli	1	70	58	37	26	31	35	44	81	67	102	76	D	20	50.31	-1	1	1	0	0
Other	Thomas Wilcox	2	29	33	19	7	40	31	29	102	30	43	51	F+	18	40.47	-1	1	1	0	0
Other	Pat Turner	3	32	41	31	15	35	32	16	14	67	51	77	D+	20	34.43	-1	1	1	0	0
Other	Asher Byrne	4	51	43	105	37	53	57	33	15	90	94	97	D	20	61.30	-1	1	1	0	0
Other	Johan Boyle	5	27	40	39	47	50	35	35	34	38	97	90	D	20	41.93	-1	1	1	0	0
Other	Nathaniel Fine	1	58	74	28	6	22	69	42	99	60	63	87	C	20	54.36	-1	1	1	0	0
Other	Daniel Jordanov	2	73	61	33	39	16	51	68	36	31	89	105	C	21	44.69	-1	1	1	0	0
Other	Matthew McBob	3	23	13	35	28	37	42	16	18	41	90	62	C	20	32.69	-1	1	1	0	0
Other	Juri Jordanov	4	17	17	34	32	22	30	7	9	57	50	77	C	18	31.98	-1	1	1	0	0
Other	Travis Traenfeglia	5	38	28	62	47	58	33	30	17	25	91	55	C	18	40.77	-1	1	1	0	0
University of Venasul	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Other	Zac Wilcox	1	17	20	5	12	14	27	14	25	26	47	89	C	18	22.57	-1	1	1	0	0
Other	Max Lolant	2	31	34	43	12	25	20	21	39	34	63	91	D	21	32.23	-1	1	1	0	0
Other	Shadd Lolant	3	48	44	36	11	34	33	17	44	58	26	64	D	19	35.92	-1	1	1	0	0
Other	Yoade Hoover	4	6	8	16	6	12	12	24	15	9	41	76	F	18	16.08	-1	1	1	0	0
Other	Doran Perch	5	14	11	45	32	41	24	24	23	9	93	98	D	19	32.20	-1	1	1	0	0
Other	Dimitri Svensson	1	81	81	43	18	16	44	49	84	40	74	63	D+	19	46.65	-1	1	1	0	0
Other	Steve Hoover	2	38	44	29	24	31	26	30	60	46	31	53	D+	21	37.73	-1	1	1	0	0
Other	Bob Lolant	3	39	43	53	37	21	32	40	18	36	17	55	C	21	35.19	-1	1	1	0	0
Other	Thomas Wilcox	4	20	28	26	20	35	11	20	22	18	70	78	D+	20	24.47	-1	1	1	0	0
Other	Doran Wells	5	30	32	35	21	48	44	43	9	30	34	71	D+	19	36.34	-1	1	1	0	0
Other	Asher Jordanov	1	66	62	36	17	28	37	53	73	40	39	87	D+	21	45.52	-1	1	1	0	0
Other	Zac Jordanov	2	41	37	27	6	23	50	24	60	44	87	118	D	20	41.76	-1	1	1	0	0
Other	Stephen Vuchko	3	30	30	44	33	43	36	22	13	34	48	81	D+	18	34.47	-1	1	1	0	0
Other	Brian Grabochov	4	13	17	27	26	12	21	21	17	22	81	96	D+	22	25.16	-1	1	1	0	0
Other	Jesse Wilcox	5	28	39	27	79	64	13	44	14	72	31	52	D+	20	45.38	-1	1	1	0	0
University of Ncov Ntiajeb	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Other	Pat McSteve	1	49	56	38	13	12	14	34	43	31	15	74	D+	21	30.68	-1	1	1	0	0
Other	Nathaniel Wilcox	2	50	54	13	9	25	23	30	57	23	87	92	C	19	31.64	-1	1	1	0	0
Other	Stephen Turner	3	17	21	9	19	15	8	33	9	16	7	58	F	18	17.81	-1	1	1	0	0
Other	Travis Atlier	4	37	26	41	19	9	20	16	14	57	61	94	D	20	30.94	-1	1	1	0	0
Other	Daniel Hoover	5	18	13	64	31	48	45	39	15	35	79	85	D	19	42.65	-1	1	1	0	0
Other	Brian Perch	1	83	77	8	8	11	21	29	92	40	35	53	D+	18	35.68	-1	1	1	0	0
Other	Juri Turner	2	48	47	38	6	17	35	18	41	23	39	66	D	19	29.76	-1	1	1	0	0
Other	Max Turner	3	32	36	26	27	22	46	43	39	69	60	87	C	21	42.73	-1	1	1	0	0
Other	Pat McBob	4	32	17	50	44	38	44	30	24	37	97	91	D+	19	41.42	-1	1	1	0	0
Other	Steve Turner	5	18	16	48	37	78	37	28	28	37	82	65	D	19	43.55	-1	1	1	0	0
Other	Bob McBob	1	39	23	29	6	6	27	44	54	29	61	69	C	18	33.13	-1	1	1	0	0
Other	Yoade Turner	2	103	92	48	16	35	48	70	88	67	10	92	C+	18	60.91	-1	1	1	0	0
Other	Pat Fine	3	65	70	82	11	26	34	43	63	45	46	82	D+	19	45.88	-1	1	1	0	0
Other	Asher Fine	4	38	40	97	23	26	60	27	22	41	43	81	C	18	45.57	-1	1	1	0	0
Other	Brian Starks	5	9	11	49	98	72	67	37	25	38	42	66	D+	18	56.32	-1	1	1	0	0
University of Zhiwasen	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Other	Asher Byrne	1	17	26	19	11	14	15	24	24	8	81	76	D	19	19.75	-1	1	1	0	0
Other	Quinten Svensson	2	47	24	28	32	34	27	32	30	20	36	96	C	19	31.62	-1	1	1	0	0
Other	Alex Traenfeglia	3	14	12	24	15	10	6	21	27	28	75	106	C	18	23.65	-1	1	1	0	0
Other	Juri Tooli	4	14	31	24	14	22	18	21	13	16	43	80	D+	19	21.69	-1	1	1	0	0
Other	Jesse Grabochov	5	19	26	5	6	7	21	18	12	17	86	67	D	19	15.02	-1	1	1	0	0
Other	Stephen Byrne	1	79	78	21	25	30	39	49	81	66	48	57	D	21	48.70	-1	1	1	0	0
Other	Thomas Boyle	2	25	27	44	17	16	37	13	56	26	33	99	D+	18	35.23	-1	1	1	0	0
Other	Thomas Keaton	3	31	28	9	29	22	22	18	20	41	47	95	D	20	27.44	-1	1	1	0	0
Other	Matthew Lolant	4	55	56	61	20	33	17	41	9	37	15	79	C	21	35.40	-1	1	1	0	0
Other	Daniel Hoover	5	16	8	33	15	57	12	43	15	22	46	83	D+	19	32.11	-1	1	1	0	0
Other	Max Svensson	1	77	73	55	19	22	49	73	114	54	100	74	B	18	60.68	-1	1	1	0	0
Other	Jesse McBob	2	53	57	26	48	21	46	36	59	58	97	47	D	20	44.18	-1	1	1	0	0
Other	Max McSteve	3	50	51	23	18	20	16	51	29	18	48	88	F	20	28.27	-1	1	1	0	0
Other	Brian Fine	4	74	75	35	58	51	59	29	18	59	68	77	D+	19	47.48	-1	1	1	0	0
Other	Quinten Byrne	5	12	7	33	41	10	26	35	11	43	45	71	C	18	29.96	-1	1	1	0	0
University of Vincent	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Ethanthova	Mitchell Finlayson	1	56	64	48	12	10	25	30	62	72	42	96	D	19	44.26	-1	1	1	0	0
Ethanthova	Eric Barnett	2	85	58	36	17	27	23	21	103	52	105	85	D+	21	46.63	-1	1	1	0	0
Ethanthova	Uriah Murden	3	73	76	70	47	50	78	58	33	54	84	96	C+	21	57.94	-1	1	1	0	0
Ethanthova	Alfred Howe	4	68	68	39	58	32	57	25	24	29	26	99	D	20	41.67	-1	1	1	0	0
Ethanthova	Laurence Brown	5	24	21	29	47	22	13	41	32	52	20	94	D+	18	35.05	-1	1	1	0	0
Ethanthova	Ivor Doyle	1	54	48	19	12	14	36	70	81	46	84	89	D	21	47.03	-1	1	1	0	0
Ethanthova	Zane Berry	2	112	120	75	19	44	77	43	69	59	74	73	C	21	59.94	-1	1	1	0	0
Ethanthova	William Stephen	3	100	118	59	55	79	47	76	106	68	94	95	D+	20	70.00	-1	1	1	0	0
Ethanthova	Bruce Fudge	4	74	65	51	44	27	9	61	37	77	78	59	C	19	46.22	-1	1	1	0	0
Ethanthova	Ivor Roberts	5	17	16	35	19	75	33	25	23	21	37	49	F+	20	34.89	-1	1	1	0	0
Ethanthova	Gerard Kirk	1	37	50	37	12	17	29	28	75	42	53	53	F+	18	37.90	-1	1	1	0	0
Ethanthova	Nicholas Howe	2	13	10	7	8	10	44	7	52	29	58	60	F+	18	27.35	-1	1	1	0	0
Ethanthova	William Gilroy	3	43	41	47	14	24	68	24	47	47	35	89	D	18	41.90	-1	1	1	0	0
Ethanthova	William Garber	4	68	82	68	65	42	55	64	63	124	33	91	D+	21	71.42	-1	1	1	0	0
Ethanthova	Barry Varney	5	25	31	53	79	67	38	43	15	20	88	101	D	19	49.71	-1	1	1	0	0
University of Boltway	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Ethanthova	Laurence Lunn	1	40	69	12	24	11	19	30	98	76	53	89	D	20	46.33	-1	1	1	0	0
Ethanthova	Dominic Fudge	2	41	36	12	12	19	21	24	18	24	22	96	D+	20	23.77	-1	1	1	0	0
Ethanthova	Owen Varney	3	29	26	46	25	29	24	51	26	39	64	90	D+	19	37.37	-1	1	1	0	0
Ethanthova	Mitchell Palmer	4	57	41	21	42	41	5	31	7	54	47	69	D	19	33.15	-1	1	1	0	0
Ethanthova	Bernard Spencer	5	25	24	80	48	65	43	78	6	9	86	93	D+	18	52.28	-1	1	1	0	0
Ethanthova	Nestor Lavender	1	55	47	13	8	40	29	17	76	10	27	74	D+	18	30.46	-1	1	1	0	0
Ethanthova	Stan Palmer	2	56	64	42	26	46	18	61	65	42	60	66	F+	21	45.18	-1	1	1	0	0
Ethanthova	Malcolm Caplin	3	69	72	40	19	42	38	32	75	81	30	72	D+	21	49.22	-1	1	1	0	0
Ethanthova	Dominic Stephen	4	55	54	71	74	13	56	64	25	72	43	103	C	20	58.54	-1	1	1	0	0
Ethanthova	Henry Mack	5	23	25	48	51	82	56	23	33	33	6	70	C	21	48.37	-1	1	1	0	0
Ethanthova	Ivor Mack	1	7	13	7	14	15	36	14	15	26	65	78	D+	18	22.14	-1	1	1	0	0
Ethanthova	David Lavender	2	120	123	72	48	59	51	36	111	87	36	73	C+	21	69.40	-1	1	1	0	0
Ethanthova	Neville Alexander	3	81	84	32	32	41	71	67	67	54	12	69	C	18	52.87	-1	1	1	0	0
Ethanthova	Conor Vickers	4	63	61	72	45	10	33	31	16	30	63	68	F+	18	37.75	-1	1	1	0	0
Ethanthova	Jack Gilroy	5	43	28	32	49	107	53	67	23	22	45	74	F+	20	54.63	-1	1	1	0	0
University of Vigim	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Ethanthova	Desmond Hutchison	1	30	27	9	5	22	20	25	47	40	71	45	D	21	27.24	-1	1	1	0	0
Ethanthova	Errol Barnett	2	68	72	38	17	15	37	22	65	67	52	54	D	21	42.82	-1	1	1	0	0
Ethanthova	Nigel Spencer	3	31	31	45	41	18	81	26	45	41	29	67	D	21	43.28	-1	1	1	0	0
Ethanthova	Jake Brown	4	45	39	54	57	61	50	38	21	71	81	76	D+	21	53.28	-1	1	1	0	0
Ethanthova	Wilbert Gilroy	5	9	5	36	52	23	15	22	14	13	77	81	D+	20	27.91	-1	1	1	0	0
Ethanthova	Neville Mortlock	1	103	120	29	10	28	52	46	55	52	70	64	C	18	44.33	-1	1	1	0	0
Ethanthova	Phil Mack	2	111	103	53	61	22	55	39	42	73	22	80	C	18	52.78	-1	1	1	0	0
Ethanthova	Anthony Berry	3	22	28	55	43	41	30	32	27	54	9	85	D+	20	42.66	-1	1	1	0	0
Ethanthova	Bransby Vickers	4	57	38	70	39	56	56	78	37	87	41	66	C	18	61.24	-1	1	1	0	0
Ethanthova	Kamil Lavender	5	27	25	48	55	41	70	33	29	31	64	75	D+	21	45.35	-1	1	1	0	0
Ethanthova	Ernie Chandler	1	48	49	16	16	8	22	62	71	50	57	49	D	19	40.04	-1	1	1	0	0
Ethanthova	Carlos Hollingsworth	2	62	74	37	21	40	55	66	51	23	83	64	C	18	44.71	-1	1	1	0	0
Ethanthova	Henry Spicer	3	50	36	42	19	34	35	54	25	92	42	100	C	19	48.77	-1	1	1	0	0
Ethanthova	Oisín James	4	12	15	31	27	5	6	19	12	52	47	46	D	18	24.91	-1	1	1	0	0
Ethanthova	Eric Pratt	5	33	29	49	22	82	44	56	27	51	98	78	D	21	49.82	-1	1	1	0	0
University of Arinis	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Ethanthova	Thomas Brown	1	49	54	26	7	14	29	47	112	33	54	62	D	18	43.76	-1	1	1	0	0
Ethanthova	Nestor Howe	2	19	29	13	16	18	30	31	12	21	64	69	F+	21	23.36	-1	1	1	0	0
Ethanthova	Barney Harris	3	21	24	41	26	19	27	23	44	41	86	79	D+	20	34.05	-1	1	1	0	0
Ethanthova	Oswald Purcell	4	21	13	49	27	11	21	17	14	21	78	52	D+	19	25.36	-1	1	1	0	0
Ethanthova	Rusty Caplin	5	34	43	68	93	91	34	55	25	74	69	82	C+	21	64.51	-1	1	1	0	0
Ethanthova	Michael Spivey	1	65	69	40	9	18	46	44	75	42	85	77	C+	20	44.83	-1	1	1	0	0
Ethanthova	Robert Jones	2	96	86	53	13	17	49	55	45	61	32	64	D+	21	48.05	-1	1	1	0	0
Ethanthova	Greg Elliott	3	44	48	57	51	52	55	33	40	57	38	90	C+	20	51.05	-1	1	1	0	0
Ethanthova	Oswald Miller	4	71	56	51	48	56	60	45	15	73	63	79	C+	20	53.16	-1	1	1	0	0
Ethanthova	Iggy Conway	5	46	29	53	103	116	41	49	34	62	87	66	D+	18	66.57	-1	1	1	0	0
Ethanthova	Julian Chandler	1	19	25	28	20	35	41	46	123	29	78	72	C	20	49.21	-1	1	1	0	0
Ethanthova	William Pool	2	92	93	16	13	61	50	26	35	63	89	77	C	18	41.47	-1	1	1	0	0
Ethanthova	Barney Spicer	3	84	76	50	30	36	92	32	61	69	24	49	D+	21	53.51	-1	1	1	0	0
Ethanthova	Iggy Rooney	4	57	50	30	18	9	78	36	25	91	56	85	D	18	44.46	-1	1	1	0	0
Ethanthova	Malcolm Bowyer	5	68	73	52	58	77	48	25	36	64	18	45	C	18	51.03	-1	1	1	0	0
Naskitrusk University	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Dotruga	Alolisiei Gagomos	1	31	32	36	26	22	45	20	32	19	25	55	D+	21	29.51	-1	1	1	0	0
Dotruga	Dugaro Bexoxek	2	54	52	35	32	25	35	18	62	42	66	65	D	18	38.57	-1	1	1	0	0
Dotruga	Klabo Bexosek	3	52	61	47	27	70	69	43	16	29	84	70	C+	21	43.68	-1	1	1	0	0
Dotruga	Okasei Bexote	4	43	31	28	34	40	21	54	19	42	79	66	D	19	36.00	-1	1	1	0	0
Dotruga	Omeri Besedoxek	5	59	48	60	43	94	42	31	18	54	93	100	C	19	53.49	-1	1	1	0	0
Dotruga	Atusosa Besedoxek	1	101	92	20	23	25	47	27	121	55	49	101	C	20	52.97	-1	1	1	0	0
Dotruga	Esilibesa Falnosoko	2	76	74	40	22	24	45	43	71	24	17	93	D	21	44.09	-1	1	1	0	0
Dotruga	Omumbisei Gibuni	3	47	27	65	31	80	41	41	44	55	48	60	C+	19	50.61	-1	1	1	0	0
Dotruga	Ajanis Mesiaertoxek	4	108	104	62	36	29	51	104	27	88	43	73	C+	19	59.13	-1	1	1	0	0
Dotruga	Alubembi Olalomundi	5	52	46	60	47	104	82	46	41	36	79	77	C	18	61.79	-1	1	1	0	0
Dotruga	Melebin Bexoxek	1	121	108	34	9	34	73	69	138	57	48	61	D	20	65.70	-1	1	1	0	0
Dotruga	Sagomundisei Elomobek	2	47	37	74	25	25	34	53	89	49	90	67	F+	20	53.91	-1	1	1	0	0
Dotruga	Kaliso Olamosei	3	50	76	89	68	28	79	68	57	75	68	81	D	21	67.40	-1	1	1	0	0
Dotruga	Hivek Hadosadolsei	4	56	64	84	53	26	51	41	57	81	36	93	D+	20	59.18	-1	1	1	0	0
Dotruga	Sagolna Eloalerko	5	55	55	55	32	94	32	42	39	63	31	90	D	18	53.29	-1	1	1	0	0
Stedro Institute of Technology	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Dotruga	Omeli Sensoi	1	72	61	23	12	42	49	50	58	19	76	74	C+	19	39.32	-1	1	1	0	0
Dotruga	Sagotru Hartotasek	2	50	50	39	21	14	37	102	82	53	35	75	C	20	56.76	-1	1	1	0	0
Dotruga	Danomobei Kixidosu	3	48	49	64	48	81	31	79	82	47	11	90	F+	19	60.71	-1	1	1	0	0
Dotruga	Eben Hadosadolsei	4	38	36	25	44	35	20	10	21	51	86	63	D+	19	32.65	-1	1	1	0	0
Dotruga	Xepseli Amodetsei	5	27	34	26	47	49	48	19	20	42	21	82	F+	19	38.59	-1	1	1	0	0
Dotruga	Atomobei Elolapo	1	72	60	31	18	26	34	26	125	46	76	86	C+	21	49.43	-1	1	1	0	0
Dotruga	Hivek Alodosaxek	2	95	84	42	29	34	86	17	76	61	10	58	C	20	53.57	-1	1	1	0	0
Dotruga	Hivek Gagodo	3	105	96	69	18	57	78	75	51	67	30	104	D+	21	62.81	-1	1	1	0	0
Dotruga	Klabo Elodosatrisei	4	46	47	55	70	41	29	47	19	77	86	98	C	21	53.70	-1	1	1	0	0
Dotruga	Gorga Sensoi	5	32	29	39	23	90	10	41	14	83	13	56	D	18	44.33	-1	1	1	0	0
Dotruga	Alosembi Gibuni	1	116	123	30	13	19	48	60	121	32	17	104	C	21	54.61	-1	1	1	0	0
Dotruga	Alukeili Elodosu	2	34	30	25	5	31	33	42	30	27	45	86	C	18	32.23	-1	1	1	0	0
Dotruga	Iklo Besealerko	3	14	9	41	27	23	87	59	12	20	44	82	C	18	40.14	-1	1	1	0	0
Dotruga	Atumbi Olamosei	4	97	94	64	35	5	47	41	19	115	53	77	C	18	52.49	-1	1	1	0	0
Dotruga	Sagolnasei Bexek	5	41	39	51	36	77	51	26	34	36	31	80	C	20	46.81	-1	1	1	0	0
Esmal District University	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Dotruga	Kaliso Besealerko	1	103	118	32	13	42	52	39	81	52	92	68	D+	19	48.98	-1	1	1	0	0
Dotruga	Afalna Gagolomundi	2	72	68	46	8	13	37	42	65	39	96	108	D+	20	44.20	-1	1	1	0	0
Dotruga	Alotru Xahelvi	3	44	52	8	11	24	20	34	31	30	37	87	F+	19	26.52	-1	1	1	0	0
Dotruga	Xolin Besedoxek	4	31	35	69	48	17	72	50	25	37	63	98	C	21	48.53	-1	1	1	0	0
Dotruga	Danomobei Hersa	5	21	19	27	68	62	16	44	25	44	36	49	D	20	41.22	-1	1	1	0	0
Dotruga	Himiba Alumosvek	1	123	117	54	19	34	36	90	129	105	75	101	C+	21	75.60	-1	1	1	0	0
Dotruga	Atolep Subeina	2	67	71	49	33	13	82	49	100	71	65	58	C	21	63.05	-1	1	1	0	0
Dotruga	Kiro Elomos	3	74	79	72	27	41	68	65	77	58	105	59	C+	21	58.17	-1	1	1	0	0
Dotruga	Xolin Alumosvek	4	65	73	69	40	39	40	41	20	59	70	63	D	20	47.03	-1	1	1	0	0
Dotruga	Alomundi Gibuni	5	28	31	50	92	77	19	34	34	38	35	80	D+	20	50.77	-1	1	1	0	0
Dotruga	Alubembi Keget	1	122	121	75	19	47	73	65	125	96	84	84	C+	20	77.49	-1	1	1	0	0
Dotruga	Sagosiei Kersidomobek	2	23	19	27	21	60	26	45	64	29	32	81	D	18	40.42	-1	1	1	0	0
Dotruga	Alotra Elolapo	3	13	13	50	40	30	21	29	17	22	41	69	C	18	30.93	-1	1	1	0	0
Dotruga	Kiro Kixidosu	4	33	45	53	31	36	65	51	43	104	76	98	D	20	57.72	-1	1	1	0	0
Dotruga	Atumobei Kavolapoxek	5	28	26	16	40	9	63	9	17	29	79	66	D+	18	27.76	-1	1	1	0	0
Atresmi University	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Dotruga	Masdali Tuvek	1	73	73	23	12	6	30	22	11	47	41	62	D+	18	26.62	-1	1	1	0	0
Dotruga	Danotrabesei Aludosalomundi	2	87	86	25	20	39	40	43	77	96	93	67	D	20	54.88	-1	1	1	0	0
Dotruga	Danombi Hialerko	3	74	71	44	29	26	20	44	52	83	48	69	C	20	45.95	-1	1	1	0	0
Dotruga	Atusosa Bexotrugo	4	36	29	16	37	26	26	31	9	61	50	84	F+	21	34.09	-1	1	1	0	0
Dotruga	Sagotru Hersa	5	5	11	29	29	58	22	15	15	9	57	85	F	20	29.61	-1	1	1	0	0
Dotruga	Alomiba Besemosodo	1	47	58	13	21	20	105	31	93	34	93	92	C	18	52.09	-1	1	1	0	0
Dotruga	Dasarbi Bexoxek	2	77	81	39	31	44	44	72	85	33	56	80	D+	19	53.55	-1	1	1	0	0
Dotruga	Dano Beseikodetsei	3	53	61	42	20	44	43	73	78	72	95	85	D+	20	55.25	-1	1	1	0	0
Dotruga	Amagolet Aludosalomundi	4	56	64	70	23	32	62	41	16	29	84	75	C	18	41.49	-1	1	1	0	0
Dotruga	Alokeili Hersa	5	43	38	64	109	75	46	59	17	57	81	101	C+	19	64.38	-1	1	1	0	0
Dotruga	Alokeili Halapodetsei	1	97	79	30	5	49	44	72	133	35	76	71	C	18	57.40	-1	1	1	0	0
Dotruga	Dasarbi Hadosadolsei	2	87	72	45	36	54	90	80	125	60	69	75	C	19	74.96	-1	1	1	0	0
Dotruga	Sagosiei Keget	3	66	48	28	31	36	95	85	32	80	31	98	C+	18	59.35	-1	1	1	0	0
Dotruga	Iklo Alodetsei	4	64	55	70	35	40	28	25	13	62	67	99	C+	19	45.10	-1	1	1	0	0
Dotruga	Eban Elodosatrisei	5	46	52	47	57	109	28	29	30	52	22	62	D+	18	52.18	-1	1	1	0	0
University of Herelle	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Tri_National_Dominion	Ingo Kluck	1	22	25	12	26	16	16	55	63	24	42	86	F+	21	34.70	-1	1	1	0	0
